CustomerID,Gender,RP,VP,TP,LP,CP,OP,BP,VDP,MCT,MM,MFPM,AME,TotalExpenditure,MFPS
3146,Female,Yes,No,Yes,No,No,No,No,No,Biennialcard,71,InstallmentPayment,80.7,5676,No
3147,Female,No,No,No,No,No,No,Yes,No,Monthcard,16,CashPayment,84.75,1350.15,Yes
3148,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,42,ManualTransfer,20.25,854.9,No
3149,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,56,Auto-debit,25.95,1444.05,No
3150,Female,Yes,No,No,No,No,Yes,Yes,No,Monthcard,18,CashPayment,88.85,1594.75,No
3151,Female,No,No,No,Yes,Yes,No,No,No,Monthcard,13,CashPayment,54.8,731.3,No
3152,Male,Yes,No,Yes,No,No,Yes,Yes,Yes,Annualcard ,42,InstallmentPayment,80.45,3375.9,No
3153,Female,Yes,No,No,Yes,No,No,Yes,Yes,Monthcard,59,CashPayment,101.1,6039.9,Yes
3154,Male,No,No,Yes,Yes,No,No,No,Yes,Monthcard,26,Auto-debit,44.65,1156.55,No
3155,Male,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Annualcard ,54,CashPayment,105.85,5826.65,No
3156,Female,Yes,No,No,Yes,Yes,No,No,Yes,Monthcard,25,Auto-debit,88.4,2191.15,No
3157,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,40,ManualTransfer,24.6,973.95,No
3158,Male,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Biennialcard,8,InstallmentPayment,76.15,645.8,No
3159,Female,No,No,No,No,No,No,Yes,No,Monthcard,2,CashPayment,80.2,146.05,Yes
3160,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,42,CashPayment,19.05,761.85,No
3161,Female,Yes,Yes,Yes,No,No,Yes,Yes,No,Annualcard ,51,ManualTransfer,95.15,5000.05,No
3162,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,58,InstallmentPayment,25.15,1509.9,No
3163,Male,Yes,No,No,Yes,No,No,No,Yes,Monthcard,12,InstallmentPayment,85.05,999.8,No
3164,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,9,ManualTransfer,20.25,172.35,No
3165,Female,No,No,No,No,No,No,No,No,Monthcard,2,CashPayment,45.55,84.4,No
3166,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,46,ManualTransfer,24.95,1165.9,No
3167,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,7,CashPayment,19.25,112.3,Yes
3168,Male,Yes,Yes,No,No,No,No,No,No,Annualcard ,8,ManualTransfer,43.45,345.5,No
3169,Female,No,No,No,No,No,No,No,No,Monthcard,16,InstallmentPayment,74.75,1129.35,No
3170,Female,No,No,No,No,No,No,No,No,Monthcard,16,CashPayment,72.65,1194.3,Yes
3171,Male,Yes,Yes,Yes,No,No,No,No,Yes,Annualcard ,55,InstallmentPayment,59.45,3157,No
3172,Female,No,No,No,Yes,No,No,No,No,Monthcard,10,Auto-debit,80.05,830.7,Yes
3173,Female,No,No,No,No,No,No,Yes,No,Monthcard,5,CashPayment,85.2,474.8,Yes
3174,Female,No,No,Yes,No,Yes,Yes,No,No,Annualcard ,52,InstallmentPayment,57.95,3042.25,No
3175,Male,Yes,No,No,Yes,Yes,No,Yes,Yes,Monthcard,70,CashPayment,102.95,7101.5,Yes
3176,Female,No,Yes,No,No,No,No,No,No,Monthcard,1,CashPayment,69.65,69.65,Yes
3177,Female,Yes,No,No,No,Yes,No,Yes,Yes,Monthcard,62,CashPayment,101.35,6164.7,No
3178,Male,Yes,No,No,Yes,No,No,No,Yes,Monthcard,49,InstallmentPayment,90.05,4547.25,Yes
3179,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,4,ManualTransfer,19.75,78.3,No
3180,Female,Yes,Yes,Yes,No,No,Yes,Yes,No,Monthcard,17,CashPayment,91.85,1574.45,Yes
3181,Male,Yes,No,No,Yes,Yes,No,No,No,Monthcard,14,CashPayment,82.65,1185,No
3182,Female,No,No,Yes,No,No,Yes,No,Yes,Annualcard ,59,Auto-debit,68.7,4070.95,No
3183,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,71,Auto-debit,24.65,1710.15,No
3184,Female,No,No,Yes,Yes,No,Yes,No,No,Annualcard ,47,ManualTransfer,58.9,2813.05,No
3185,Female,Yes,No,No,No,No,No,No,No,Monthcard,11,CashPayment,44.05,483.7,Yes
3186,Male,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Monthcard,47,Auto-debit,107.35,5118.95,Yes
3187,Male,No,No,No,Yes,Yes,No,No,Yes,Monthcard,5,CashPayment,96.55,500.1,No
3188,Female,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Annualcard ,41,Auto-debit,109.1,4454.25,No
3189,Male,No,No,Yes,Yes,No,No,Yes,No,Biennialcard,52,InstallmentPayment,63.25,3342.45,No
3190,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,9,ManualTransfer,20.4,181.8,No
3191,Female,No,No,No,No,No,No,No,No,Monthcard,9,CashPayment,43.75,405.7,No
3192,Female,No,No,No,No,No,No,No,Yes,Monthcard,10,Auto-debit,80.25,846,Yes
3193,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,12,Auto-debit,19.35,212.3,No
3194,Male,No,No,No,Yes,No,Yes,No,No,Annualcard ,22,InstallmentPayment,55.15,1193.05,Yes
3195,Male,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Annualcard ,52,CashPayment,68.75,3482.85,No
3196,Female,Yes,Yes,No,No,No,No,Yes,No,Monthcard,43,CashPayment,56.15,2499.3,Yes
3197,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,13,CashPayment,49.15,649.4,No
3198,Female,No,No,No,No,No,No,No,No,Monthcard,3,CashPayment,75.8,246.3,Yes
3199,Male,Yes,No,No,No,Yes,Yes,No,Yes,Monthcard,16,CashPayment,91.55,1540.05,No
3200,Male,Yes,No,No ,No ,No ,No ,No ,No ,Annualcard ,45,InstallmentPayment,24.7,1174.35,No
3201,Female,Yes,Yes,No,No,Yes,No,No,No,Monthcard,4,CashPayment,73.75,325.45,Yes
3202,Female,No,No,Yes,Yes,No,No,No,No,Monthcard,3,CashPayment,79.1,246.5,Yes
3203,Female,Yes,No,No,Yes,Yes,No,Yes,Yes,Monthcard,6,CashPayment,105.3,545.2,Yes
3204,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,19.6,19.6,Yes
3205,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,70,Auto-debit,24.25,1724.15,No
3206,Female,Yes,Yes,Yes,No,No,No,No,No,Monthcard,3,InstallmentPayment,29.7,91.7,Yes
3207,Male,No,No,No,Yes,No,No,Yes,Yes,Monthcard,24,CashPayment,101.25,2440.15,Yes
3208,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,56,CashPayment,24.9,1334,Yes
3209,Female,Yes,No,No,Yes,Yes,No,Yes,Yes,Monthcard,25,CashPayment,98.5,2514.5,Yes
3210,Female,No,No,Yes,Yes,Yes,Yes,Yes,No,Annualcard ,53,CashPayment,53.6,2879.2,No
3211,Male,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,69.85,69.85,Yes
3212,Male,Yes,Yes,No,No,No,No,Yes,Yes,Annualcard ,25,CashPayment,90.4,2178.6,Yes
3213,Male,Yes,Yes,No,No,No,No,No,No,Monthcard,8,Auto-debit,44.65,369.15,No
3214,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,27,ManualTransfer,19.9,550.1,No
3215,Female,Yes,No,Yes,Yes,Yes,No,No,Yes,Annualcard ,60,CashPayment,50.05,2911.5,No
3216,Female,No,No,No,No,No,No,No,Yes,Monthcard,20,CashPayment,81.45,1671.6,No
3217,Female,No,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,56,Auto-debit,104.75,5510.65,Yes
3218,Female,No,No,No,No,No,No,No,Yes,Monthcard,1,CashPayment,81.1,81.1,Yes
3219,Female,No,No,No,No,Yes,Yes,No,Yes,Biennialcard,42,InstallmentPayment,66.5,2762.75,No
3220,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,16,Auto-debit,20.1,318.6,No
3221,Female,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,65,InstallmentPayment,110.8,7245.9,No
3222,Female,Yes,No,No,No,No,No,Yes,Yes,Annualcard ,20,Auto-debit,91,1859.5,No
3223,Male,No,No,Yes,No,No,Yes,Yes,No,Biennialcard,33,CashPayment,88.95,3027.65,No
3224,Male,Yes,No,No ,No ,No ,No ,No ,No ,Monthcard,22,Auto-debit,20.45,471.55,No
3225,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,44,InstallmentPayment,20.4,905.55,No
3226,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,Auto-debit,26.25,1988.05,No
3227,Male,No,No,Yes,No,No,No,No,No,Monthcard,8,CashPayment,30.45,226.45,Yes
3228,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,7,CashPayment,93.85,635.6,Yes
3229,Female,Yes,No,No,Yes,No,Yes,Yes,Yes,Annualcard ,51,InstallmentPayment,78.65,3950.85,No
3230,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,69,InstallmentPayment,110.25,7467.55,No
3231,Male,No,No,No,Yes,No,No,Yes,No,Monthcard,57,CashPayment,39.3,2111.45,Yes
3232,Male,No,Yes,No,No,Yes,No,Yes,No,Annualcard ,35,CashPayment,85.15,3030.6,Yes
3233,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,2,CashPayment,70.4,147.15,Yes
3234,Male,No,No,No,No,No,No,No,Yes,Monthcard,15,CashPayment,79.4,1156.1,Yes
3235,Male,No,Yes,Yes,Yes,No,Yes,No,No,Annualcard ,53,InstallmentPayment,62.85,3419.5,No
3236,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,22,ManualTransfer,19.95,433.5,No
3237,Female,No,No,No,No,No,No,Yes,Yes,Monthcard,9,ManualTransfer,88.4,788.6,No
3238,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.35,20.35,No
3239,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,32,ManualTransfer,18.95,613.95,No
3240,Female,Yes,Yes,No,No,No,Yes,No,No,Monthcard,6,CashPayment,80.5,502.85,Yes
3241,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,62,Auto-debit,19.95,1244.8,No
3242,Male,Yes,No,No,Yes,No,No,No,Yes,Monthcard,34,ManualTransfer,88.85,3000.25,No
3243,Male,No,Yes,No,Yes,Yes,Yes,No,No,Annualcard ,54,CashPayment,61,3283.05,No
3244,Female,Yes,Yes,No,No,No,No,No,Yes,Monthcard,13,CashPayment,55.95,734.35,Yes
3245,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,30,ManualTransfer,19.3,602.9,No
3246,Male,Yes,Yes,Yes,No,Yes,No,Yes,No,Annualcard ,17,Auto-debit,70.35,1201.65,No
3247,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,55,ManualTransfer,19.5,1026.35,No
3248,Female,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthcard,7,Auto-debit,81.25,580.1,No
3249,Female,Yes,No,No,No,Yes,No,Yes,Yes,Monthcard,18,InstallmentPayment,95.95,1745.5,No
3250,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,6,ManualTransfer,45.5,285.2,No
3251,Male,No,No,No,Yes,Yes,Yes,No,Yes,Biennialcard,53,Auto-debit,73.9,3958.25,No
3252,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,45,ManualTransfer,24.45,1088.25,No
3253,Male,Yes,No,No,No,No,No,No,No,Monthcard,16,Auto-debit,73.85,1284.2,Yes
3254,Female,Yes,No,Yes,Yes,Yes,No,No,Yes,Annualcard ,64,Auto-debit,97,6430.9,No
3255,Female,No,No,Yes,Yes,No,Yes,No,No,Annualcard ,18,ManualTransfer,40.2,711.95,No
3256,Male,Yes,No,Yes,No,Yes,Yes,No,Yes,Biennialcard,70,InstallmentPayment,74.8,5315.8,No
3257,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,69,Auto-debit,23.95,1713.1,No
3258,Female,Yes,Yes,No,Yes,Yes,No,Yes,No,Monthcard,40,InstallmentPayment,96.35,3915.4,No
3259,Female,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Monthcard,21,CashPayment,102.8,2110.15,Yes
3260,Female,No,No,Yes,Yes,No,No,No,Yes,Monthcard,19,CashPayment,95.15,1789.25,Yes
3261,Male,Yes,Yes,Yes,No,Yes,No,Yes,No,Monthcard,18,ManualTransfer,87.9,1500.5,No
3262,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.05,20.05,No
3263,Male,No,No,No,No,No,No,No,Yes,Monthcard,2,Auto-debit,62.05,118.3,Yes
3264,Female,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,33,Auto-debit,59.55,2016.3,No
3265,Female,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Annualcard ,60,InstallmentPayment,74.85,4456.35,No
3266,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,19.3,19.3,Yes
3267,Male,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,109.75,7758.9,No
3268,Female,No,No,Yes,Yes,Yes,Yes,Yes,No,Biennialcard,63,InstallmentPayment,79.85,4861.45,No
3269,Male,No,No,No,No,No,No,No,No,Monthcard,2,ManualTransfer,45,96.45,Yes
3270,Male,No,No,Yes,Yes,No,Yes,No,No,Monthcard,12,CashPayment,67.25,832.3,No
3271,Female,No,No,Yes,No,Yes,Yes,No,No,Monthcard,31,CashPayment,87.6,2724.25,No
3272,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,71,InstallmentPayment,89.9,6457.15,No
3273,Male,Yes,No,Yes,Yes,Yes,No,Yes,No,Annualcard ,50,Auto-debit,101.9,5265.5,No
3274,Male,No,No,Yes,Yes,No,No,No,Yes,Biennialcard,54,Auto-debit,46.2,2431.95,No
3275,Female,No,No,No,No,No,Yes,No,No,Monthcard,1,CashPayment,52.2,52.2,Yes
3276,Female,No,No,Yes,No,No,No,No,No,Monthcard,11,CashPayment,55.6,580.8,No
3277,Male,Yes,No,No,Yes,Yes,Yes,Yes,No,Annualcard ,44,CashPayment,70.95,3250.45,No
3278,Male,Yes,No,No,No,Yes,Yes,Yes,Yes,Biennialcard,62,Auto-debit,107.6,6912.7,No
3279,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,18,Auto-debit,19.8,342.3,No
3280,Male,No,No,No,No,No,No,Yes,No,Annualcard ,57,CashPayment,86.9,4939.25,No
3281,Male,Yes,No,No,Yes,Yes,Yes,No,Yes,Biennialcard,70,Auto-debit,98.7,6858.9,No
3282,Female,No,No,No,Yes,No,No,Yes,Yes,Monthcard,21,InstallmentPayment,99.85,1992.55,No
3283,Male,No,No,No,No,No,No,No,No,Monthcard,17,CashPayment,45.05,770.6,Yes
3284,Female,Yes,No,No,Yes,Yes,No,Yes,No,Monthcard,42,CashPayment,95.55,3930.6,No
3285,Female,Yes,No,No,No,Yes,Yes,No,No,Annualcard ,21,CashPayment,79.2,1742.45,No
3286,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,3,CashPayment,19.55,61.05,No
3287,Female,No,Yes,No ,No ,No ,No ,No ,No ,Monthcard,8,ManualTransfer,19.95,170.9,No
3288,Male,Yes,Yes,No,No,Yes,No,No,Yes,Monthcard,18,CashPayment,57.45,990.85,Yes
3289,Female,No,No,No,No,Yes,No,No,Yes,Monthcard,2,CashPayment,88.55,179.25,Yes
3290,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,2,ManualTransfer,20.2,34.75,No
3291,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,51,InstallmentPayment,19.6,967.9,No
3292,Male,Yes,Yes,Yes,No,No,No,Yes,Yes,Annualcard ,21,Auto-debit,75.9,1549.75,No
3293,Male,No,No,No,No,Yes,Yes,No,No,Monthcard,31,CashPayment,55.25,1715.65,Yes
3294,Female,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,70,InstallmentPayment,89.75,6367.2,No
3295,Male,Yes,No,No,No,Yes,Yes,Yes,Yes,Monthcard,55,Auto-debit,54.55,2978.3,Yes
3296,Male,No,No,Yes,No,Yes,Yes,Yes,No,Annualcard ,67,Auto-debit,49.35,3321.35,No
3297,Female,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,70.1,70.1,Yes
3298,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,21,ManualTransfer,19.6,390.4,No
3299,Female,Yes,No,No,No,No,No,No,No,Monthcard,22,CashPayment,69.25,1554,Yes
3300,Male,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,45.2,45.2,No
3301,Female,No,No,No,No,No,No,No,Yes,Monthcard,11,InstallmentPayment,84.8,906.85,Yes
3302,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,34,InstallmentPayment,25.6,917.15,No
3303,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,25.85,1872.2,No
3304,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,29,CashPayment,20,540.05,No
3305,Male,Yes,No,No,Yes,No,No,Yes,Yes,Annualcard ,56,InstallmentPayment,100.3,5614.45,Yes
3306,Male,Yes,Yes,Yes,Yes,No,Yes,No,No,Monthcard,5,InstallmentPayment,64.4,316.9,No
3307,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,20,CashPayment,20,417.65,No
3308,Male,No,No,Yes,No,Yes,No,No,No,Monthcard,18,ManualTransfer,33.6,550.35,No
3309,Male,No,Yes,No,No,Yes,No,Yes,Yes,Biennialcard,45,Auto-debit,99.7,4634.35,No
3310,Female,No,No,No,No,No,No,No,Yes,Monthcard,2,CashPayment,79.6,195.05,Yes
3311,Male,Yes,No,No,Yes,No,Yes,Yes,Yes,Monthcard,20,CashPayment,107.05,2172.05,No
3312,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,29,ManualTransfer,20,599.3,No
3313,Female,No,No,No,Yes,No,Yes,Yes,Yes,Biennialcard,50,ManualTransfer,79.6,4024.2,No
3314,Female,No,No,No,No,No,No,Yes,No,Monthcard,11,ManualTransfer,35.8,363.15,No
3315,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,91.95,6614.9,No
3316,Male,No,Yes,No ,No ,No ,No ,No ,No ,Monthcard,6,ManualTransfer,19.65,100.9,No
3317,Female,No,No,No,Yes,Yes,No,No,No,Monthcard,44,Auto-debit,84.8,3862.55,Yes
3318,Male,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,86.65,6094.25,No
3319,Male,No,No,Yes,No,No,Yes,No,Yes,Monthcard,48,CashPayment,95.4,4445.3,No
3320,Male,No,No,Yes,Yes,No,No,Yes,No,Monthcard,50,Auto-debit,70.35,3454.6,No
3321,Male,No,No,No,No,No,No,No,Yes,Monthcard,1,ManualTransfer,55.55,55.55,No
3322,Male,No,Yes,No,No,No,No,No,No,Monthcard,1,CashPayment,24.75,24.75,Yes
3323,Male,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Annualcard ,36,InstallmentPayment,60.7,2234.55,No
3324,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,7,ManualTransfer,20.25,144.35,No
3325,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,40,ManualTransfer,20.15,804.85,No
3326,Male,No,No,No,No,Yes,No,Yes,Yes,Monthcard,26,CashPayment,98.35,2515.3,Yes
3327,Male,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Biennialcard,72,InstallmentPayment,72.1,5016.65,No
3328,Male,Yes,No,No,No,Yes,Yes,Yes,Yes,Biennialcard,63,InstallmentPayment,79.8,5034.05,No
3329,Female,Yes,No,Yes,No,No,Yes,No,No,Monthcard,2,CashPayment,80.15,194.55,No
3330,Male,Yes,Yes,Yes,No,Yes,No,Yes,No,Annualcard ,60,Auto-debit,95.4,5812,No
3331,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,47,Auto-debit,19.3,890.5,No
3332,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.5,20.5,Yes
3333,Male,No,No,Yes,Yes,No,Yes,Yes,Yes,Monthcard,25,ManualTransfer,79,1902,No
3334,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,50.1,50.1,Yes
3335,Female,No,No,No,No,No,No,No,No,Monthcard,4,CashPayment,75.65,302.35,No
3336,Female,No,No,No,No,No,No,No,Yes,Monthcard,4,CashPayment,84.6,360.1,Yes
3337,Female,Yes,No,No ,No ,No ,No ,No ,No ,Annualcard ,37,ManualTransfer,19.6,727.8,No
3338,Male,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Biennialcard,72,Auto-debit,75.4,5480.25,No
3339,Female,Yes,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,67,Auto-debit,105.7,6816.95,No
3340,Male,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,70.4,70.4,Yes
3341,Female,Yes,No,No,Yes,No,Yes,Yes,Yes,Annualcard ,59,CashPayment,80.1,4693.2,No
3342,Female,Yes,No,Yes,Yes,No,No,No,Yes,Monthcard,43,CashPayment,94.1,4107.3,No
3343,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,19.45,19.45,Yes
3344,Female,No,No,No,No,No,No,No,No,Monthcard,4,CashPayment,70.4,281,Yes
3345,Female,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Monthcard,9,ManualTransfer,65,663.05,Yes
3346,Male,Yes,Yes,No,Yes,Yes,No,No,No,Monthcard,30,Auto-debit,82.05,2570.2,No
3347,Male,No,No,No,Yes,No,No,No,No,Monthcard,2,CashPayment,74.75,144.8,No
3348,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,13,InstallmentPayment,19.45,232.1,No
3349,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,30,ManualTransfer,19.05,637.55,No
3350,Female,Yes,Yes,No,No,No,Yes,No,No,Annualcard ,12,InstallmentPayment,30.25,368.85,No
3351,Male,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,63,InstallmentPayment,110.1,6705.7,No
3352,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,48,ManualTransfer,23.55,1173.35,No
3353,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,1,Auto-debit,20.15,20.15,No
3354,Female,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Biennialcard,71,Auto-debit,82.7,5831.2,No
3355,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,61,ManualTransfer,24.4,1417.9,No
3356,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,5,Auto-debit,20.05,94.15,No
3357,Male,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Annualcard ,46,Auto-debit,59.9,2816.65,Yes
3358,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.2,20.2,Yes
3359,Male,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Annualcard ,47,InstallmentPayment,110.85,5275.8,Yes
3360,Male,Yes,No,No,No,Yes,No,Yes,Yes,Annualcard ,59,Auto-debit,99.5,5961.1,Yes
3361,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,26,InstallmentPayment,19.8,457.3,No
3362,Female,Yes,No,No,Yes,No,No,No,No,Monthcard,5,CashPayment,81,371.65,Yes
3363,Female,No,No,Yes,Yes,No,No,Yes,No,Monthcard,40,ManualTransfer,65.1,2586,No
3364,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,7,Auto-debit,20.25,174.7,No
3365,Female,No,Yes,Yes,Yes,No,Yes,No,No,Monthcard,1,CashPayment,60,60,Yes
3366,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,19.9,19.9,Yes
3367,Female,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Annualcard ,48,InstallmentPayment,103.25,5037.55,Yes
3368,Male,No,Yes,No ,No ,No ,No ,No ,No ,Monthcard,8,Auto-debit,19.45,159.2,No
3369,Female,Yes,Yes,Yes,No,No,No,No,No,Monthcard,11,CashPayment,29.6,346.45,No
3370,Female,No,No,No,No,No,Yes,Yes,Yes,Monthcard,38,CashPayment,99.55,3734.25,Yes
3371,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,34,ManualTransfer,20.8,635.9,No
3372,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,19,ManualTransfer,20.2,387.4,No
3373,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,70,CashPayment,113.65,7714.65,No
3374,Female,Yes,No,No,No,No,No,No,No,Monthcard,1,CashPayment,68.95,68.95,Yes
3375,Male,No,No,No,No,No,No,No,Yes,Monthcard,4,CashPayment,79.9,324.3,Yes
3376,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,51,Auto-debit,20.65,1020.75,No
3377,Female,Yes,No,Yes,No,No,No,Yes,No,Annualcard ,35,Auto-debit,62.15,2215.45,No
3378,Male,No,No,No,No,No,Yes,No,Yes,Monthcard,30,InstallmentPayment,89.9,2723.15,No
3379,Female,Yes,No,No,No,No,Yes,No,Yes,Monthcard,8,CashPayment,90.25,743.75,No
3380,Male,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Annualcard ,72,InstallmentPayment,104.9,7537.5,No
3381,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,10,ManualTransfer,19.3,185.2,No
3382,Female,Yes,No,No,No,No,No,No,No,Monthcard,4,CashPayment,25.15,99.95,No
3383,Female,No,No,No,Yes,No,No,No,No,Monthcard,23,CashPayment,79.15,1676.95,Yes
3384,Male,No,No,No,No,No,No,No,No,Monthcard,2,CashPayment,44.7,93.7,Yes
3385,Male,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Annualcard ,50,Auto-debit,103.4,5236.4,No
3386,Female,No,No,No,Yes,No,No,Yes,Yes,Monthcard,30,CashPayment,100.2,2983.8,Yes
3387,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,71,Auto-debit,19.85,1326.35,No
3388,Female,No,No,No,Yes,No,No,No,No,Monthcard,10,InstallmentPayment,81,818.05,Yes
3389,Female,No,No,Yes,No,No,No,No,No,Monthcard,20,CashPayment,79.15,1520.9,Yes
3390,Male,Yes,No,No,Yes,No,No,No,No,Monthcard,29,Auto-debit,80.15,2265.25,Yes
3391,Male,No,No,No,No,No,No,No,No,Monthcard,18,ManualTransfer,25.15,476.8,No
3392,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,20.1,1326.25,No
3393,Female,Yes,Yes,Yes,No,No,No,Yes,No,Monthcard,32,CashPayment,89.6,2901.8,No
3394,Male,No,No,No,No,Yes,No,Yes,Yes,Monthcard,8,CashPayment,100.6,819.4,Yes
3395,Female,No,No,No,Yes,Yes,No,No,No,Monthcard,13,CashPayment,84.45,1058.6,Yes
